ARVL,Arrival,2022-05-11,2022-03-31,,EUR
ARVN,Arvinas Inc,2022-05-02,2022-03-31,-0.89,USD
ARW,Arrow Electronics Inc,2022-05-04,2022-03-31,4.55,USD
ARWR,Arrowhead Pharmaceuticals Inc,2022-05-02,2022-03-31,-0.03,USD
ASAN,Asana Inc - Class A,2022-06-01,2022-04-30,-0.35,USD
ASAPF,ASAPF,2022-05-25,2022-03-31,,USD
ASB,Associated Banc-Corp,2022-04-21,2022-03-31,0.38,USD
ASC,Ardmore Shipping Corp,2022-05-03,2022-03-31,-0.17,USD
ASGN,ASGN Inc,2022-04-27,2022-03-31,1.37,USD
ASGTF,ASGTF,2022-05-04,2022-03-31,,USD
ASH,Ashland Global Holdings Inc,2022-04-26,2022-03-31,1.27,USD
ASIX,AdvanSix Inc,2022-05-06,2022-03-31,1.71,USD
ASLE,AerSale Corp,2022-05-05,2022-03-31,0.15,USD
ASLN,ASLAN Pharmaceuticals Ltd,2022-05-09,2022-03-31,-0.18,USD
ASM,Avino Silver & Gold Mines Ltd,2022-05-10,2022-03-31,0.01,USD
ASMB,Assembly Biosciences Inc,2022-05-04,2022-03-31,-0.47,USD
ASND,Ascendis Pharma A/S,2022-05-25,2022-03-31,-2.19,EUR
ASO,Academy Sports and Outdoors Inc,2022-06-06,2022-04-30,,USD
ASPCF,ASPCF,2022-05-11,2022-03-31,,USD
ASPN,Aspen Aerogels Inc,2022-04-28,2022-03-31,-0.48,USD
ASPS,Altisource Portfolio Solutions S.A.,2022-05-09,2022-03-31,-0.73,USD
ASPU,Aspen Group Inc,2022-07-11,2022-04-30,-0.12,USD
ASRT,Assertio Holdings Inc,2022-05-04,2022-03-31,0.09,USD
ASRV,Ameriserv Financial Inc,2022-04-18,2022-03-31,,USD
ASTC,Astrotech Corp,2022-05-11,2022-03-31,,USD
ASTE,Astec Industries Inc,2022-05-03,2022-03-31,0.12,USD
ASUR,Asure Software Inc,2022-05-09,2022-03-31,0.06,USD
ASXC,Asensus Surgical Inc,2022-05-09,2022-03-31,-0.08,USD
ASYS,Amtech Systems Inc,2022-05-03,2022-03-31,0.07,USD
AT,AT,2022-05-04,2022-03-31,,USD
ATAX,America First Multifamily Investors LP,2022-05-03,2022-03-31,0.33,USD
ATCMF,ATCMF,2022-05-16,2022-03-31,,USD
ATCO,Atlas Corp,2022-05-02,2022-03-31,0.4,USD
ATEC,Alphatec Holdings Inc,2022-05-04,2022-03-31,-0.3,USD
ATEN,A10 Networks Inc,2022-05-03,2022-03-31,0.1,USD
ATER,Aterian Inc,2022-05-04,2022-03-31,-0.25,USD
ATEX,Anterix Inc,2022-06-13,2022-03-31,-0.12,USD
ATGE,Adtalem Global Education Inc,2022-04-27,2022-03-31,0.82,USD
ATH,ATH,2022-05-05,2022-03-31,,USD
ATHA,Athira Pharma Inc,2022-05-11,2022-03-31,-0.53,USD
ATHM,Autohome Inc,2022-05-25,2022-03-31,0.48,CNY
ATHOF,ATHOF,2022-05-02,2022-03-31,,USD
ATHX,Athersys Inc,2022-05-04,2022-03-31,-0.1,USD
ATI,Allegheny Technologies Inc,2022-05-04,2022-03-31,0.2,USD
ATIXF,ATIXF,2022-04-25,2022-03-31,,USD
ATKR,Atkore Inc,2022-05-03,2022-03-31,3.75,USD
ATMS,ATMS,2022-05-11,2022-03-31,,USD
ATNI,ATN International Inc,2022-04-27,2022-03-31,-0.08,USD
ATNX,Athenex Inc,2022-05-04,2022-03-31,-0.21,USD
ATO,Atmos Energy Corp,2022-05-04,2022-03-31,2.35,USD
ATOM,Atomera Inc,2022-04-26,2022-03-31,-0.16,USD
ATOS,Atossa Therapeutics Inc,2022-05-12,2022-03-31,-0.05,USD
ATR,Aptargroup Inc,2022-04-28,2022-03-31,0.96,USD
ATRA,Atara Biotherapeutics Inc,2022-05-02,2022-03-31,-0.98,USD
ATRC,Atricure Inc,2022-05-03,2022-03-31,-0.32,USD
ATRI,Atrion Corp,2022-05-09,2022-03-31,,USD
ATRO,Astronics Corp,2022-05-04,2022-03-31,-0.03,USD
ATRS,Antares Pharma Inc,2022-05-04,2022-03-31,,USD
ATSAF,ATSAF,2022-05-18,2022-03-31,,USD
ATSG,Air Transport Services Group Inc,2022-05-03,2022-03-31,0.4,USD
ATTO,Atento S.A.,2022-04-27,2022-03-31,-0.54,USD
ATUS,Altice USA Inc - Class A,2022-04-26,2022-03-31,0.32,USD
ATUSF,ATUSF,2022-05-09,2022-03-31,,USD
ATUUF,ATUUF,2022-05-25,2022-03-31,,USD
ATVI,Activision Blizzard Inc,2022-04-25,2022-03-31,0.72,USD
ATXS,Astria Therapeutics Inc,2022-05-11,2022-03-31,-0.73,USD
ATY,AcuityAds Holdings Inc,2022-05-09,2022-03-31,,USD
ATZAF,ATZAF,2022-05-09,2022-02-28,,USD
ATZAF,ATZAF,2022-07-11,2022-05-31,,USD
AUB,Atlantic Union Bankshares Corp,2022-04-21,2022-03-31,0.63,USD
AUBN,Auburn National Bancorp Inc,2022-04-25,2022-03-31,,USD
AUD,Audacy Inc - Class A,2022-05-05,2022-03-31,-0.09,USD
AUDC,Audiocodes,2022-05-02,2022-03-31,0.36,USD
AUID,Ipsidy Inc,2022-05-04,2022-03-31,,USD
AUMBF,AUMBF,2022-04-27,2022-03-31,,USD
AUMN,Golden Minerals Company,2022-05-04,2022-03-31,,USD
AUPH,Aurinia Pharmaceuticals Inc,2022-05-04,2022-03-31,-0.24,USD
AUR,Aurora Innovation Inc - Class A,2022-05-04,2022-03-31,-0.18,USD
AUTL,Autolus Therapeutics plc,2022-05-04,2022-03-31,,USD
AUTO,AutoWeb Inc,2022-05-04,2022-03-31,-0.17,USD
AUY,Yamana Gold Inc,2022-04-27,2022-03-31,0.07,USD
AVA,Avista Corp,2022-05-04,2022-03-31,0.95,USD
AVAH,Aveanna Healthcare Holdings Inc,2022-05-23,2022-03-31,0.06,USD
AVAV,AeroVironment Inc,2022-06-27,2022-04-30,0.4,USD
AVB,Avalonbay Communities Inc,2022-04-27,2022-03-31,0.87,USD
AVCO,Avalon GloboCare Corp,2022-05-12,2022-03-31,,USD
AVD,American Vanguard Corp,2022-05-04,2022-03-31,0.2,USD
AVDL,Avadel Pharmaceuticals plc,2022-05-09,2022-03-31,-0.43,USD
AVEO,AVEO Pharmaceuticals Inc,2022-05-09,2022-03-31,-0.25,USD
AVGO,Broadcom Inc,2022-06-01,2022-04-30,8.7,USD
AVID,Avid Technology Inc,2022-05-03,2022-03-31,0.33,USD
AVIR,Atea Pharmaceuticals Inc,2022-05-11,2022-03-31,-0.58,USD
AVLR,Avalara Inc,2022-05-04,2022-03-31,-0.12,USD
AVNS,Avanos Medical Inc,2022-05-05,2022-03-31,0.26,USD
AVNT,Avient Corp,2022-04-28,2022-03-31,0.95,USD
AVNW,Aviat Networks Inc,2022-05-03,2022-03-31,0.55,USD
AVO,Mission Produce Inc,2022-06-08,2022-04-30,0.01,USD
AVPFF,AVPFF,2022-05-10,2022-03-31,,CAD
AVPT,AvePoint Inc - Class A,2022-05-18,2022-03-31,-0.03,USD
AVRO,AvroBio Inc,2022-05-11,2022-03-31,-0.59,USD
AVT,Avnet Inc,2022-04-27,2022-03-31,1.52,USD
AVTBF,AVTBF,2022-04-26,2022-02-28,,USD
AVTBF,AVTBF,2022-07-11,2022-05-31,,USD
AVTR,Avantor Inc,2022-04-28,2022-03-31,0.36,USD
AVTX,Avalo Therapeutics Inc,2022-05-11,2022-03-31,-0.13,USD
AVXL,Anavex Life Sciences Corporation,2022-05-11,2022-03-31,-0.17,USD
AVY,Avery Dennison Corp,2022-04-26,2022-03-31,2.18,USD
AVYA,Avaya Holdings Corp,2022-05-04,2022-03-31,0.61,USD
AWH,Aspira Women`s Health Inc,2022-05-11,2022-03-31,-0.08,USD
AWI,Armstrong World Industries Inc,2022-04-26,2022-03-31,1.14,USD
AWK,American Water Works Co. Inc,2022-04-27,2022-03-31,0.75,USD
AWR,American States Water Company,2022-05-02,2022-03-31,0.53,USD
AWRE,Aware Inc,2022-04-26,2022-03-31,-0.09,USD
AWRRF,AWRRF,2022-05-03,2022-03-31,,CAD
AWX,Avalon Holdings Corp - Class A,2022-05-11,2022-03-31,,USD
AX,Axos Financial Inc,2022-04-28,2022-03-31,1,USD
AXAS,AXAS,2022-05-05,2022-03-31,,USD
AXDX,Accelerate Diagnostics Inc,2022-05-04,2022-03-31,-0.29,USD
AXGN,Axogen Inc,2022-05-03,2022-03-31,-0.14,USD
AXL,American Axle & Manufacturing Holdings Inc,2022-05-05,2022-03-31,0.05,USD
AXLA,Axcella Health Inc,2022-05-04,2022-03-31,-0.39,USD
AXNX,Axonics Inc,2022-05-05,2022-03-31,-0.62,USD
AXON,Axon Enterprise Inc,2022-05-04,2022-03-31,0.29,USD
AXP,American Express Company,2022-04-22,2022-03-31,2.43,USD
AXS,Axis Capital Holdings Ltd,2022-04-27,2022-03-31,1.62,USD
AXSM,Axsome Therapeutics Inc,2022-05-09,2022-03-31,-1,USD
AXTA,Axalta Coating Systems Ltd,2022-04-25,2022-03-31,0.26,USD
AXTI,AXT Inc,2022-04-28,2022-03-31,0.06,USD
AXU,Alexco Resource Corp,2022-05-10,2022-03-31,,CAD
AY,Atlantica Sustainable Infrastructure Plc,2022-05-04,2022-03-31,-0.06,USD
AYI,Acuity Brands Inc,2022-06-29,2022-05-31,2.94,USD
AYLA,Ayala Pharmaceuticals Inc,2022-05-12,2022-03-31,-0.68,USD
AYRO,AYRO Inc,2022-05-11,2022-03-31,-0.15,USD
AYTU,Aytu BioPharma Inc,2022-05-16,2022-03-31,-0.41,USD
AYX,Alteryx Inc - Class A,2022-05-03,2022-03-31,-0.59,USD
AZEK,AZEK Company Inc - Class A,2022-05-11,2022-03-31,0.3,USD
AZMCF,AZMCF,2022-04-30,2022-03-31,,USD
AZPN,Aspen Technology Inc,2022-04-27,2022-03-31,1.37,USD
AZRE,Azure Power Global Ltd,2022-06-13,2022-03-31,0.12,INR
AZTA,Azenta Inc,2022-05-09,2022-03-31,0.11,USD
AZUL,Azul S.A.,2022-05-09,2022-03-31,-1.03,BRL
AZYO,Aziyo Biologics Inc - Class A,2022-05-02,2022-03-31,-0.62,USD
AZZ,AZZ Inc,2022-04-22,2022-02-28,0.71,USD
AZZ,AZZ Inc,2022-07-07,2022-05-31,,USD
B,Barnes Group Inc,2022-04-29,2022-03-31,0.4,USD
BA,Boeing Company,2022-04-27,2022-03-31,-0.19,USD
BABA,Alibaba Group Holding Ltd,2022-05-11,2022-03-31,1.2,CNY
BABYF,BABYF,2022-05-30,2022-03-31,,USD
BAC,Bank Of America Corp,2022-04-18,2022-03-31,0.74,USD
BADFF,BADFF,2022-05-02,2022-03-31,,USD
BAH,Booz Allen Hamilton Holding Corp - Class A,2022-05-20,2022-03-31,0.85,USD
BALY,Ballys Corporation,2022-05-09,2022-03-31,-0.27,USD
BAM,Brookfield Asset Management Inc - Class A,2022-05-12,2022-03-31,,USD
BANC,Banc of California Inc,2022-04-21,2022-03-31,0.5,USD
BAND,Bandwidth Inc - Class A,2022-05-03,2022-03-31,-0.08,USD
BANF,Bancfirst Corp,2022-04-18,2022-03-31,0.94,USD
BANF,Bancfirst Corp,2022-07-13,2022-06-30,,USD
BANR,Banner Corp,2022-04-20,2022-03-31,1.1,USD
BANX,ArrowMark Financial Corp,2022-05-11,2022-03-31,0.46,USD
BAP,Credicorp Ltd,2022-05-05,2022-03-31,13.91,PEN
BARK,BARK Inc - Class A,2022-05-16,2022-03-31,-0.04,USD
BASX,BASX,2022-05-16,2022-03-31,,USD
BASXQ,BASXQ,2022-04-18,2022-03-31,,USD
BATL,Battalion Oil Corp (New),2022-05-16,2022-03-31,,USD
BAX,Baxter International Inc,2022-04-28,2022-03-31,0.81,USD
BB,BlackBerry Ltd,2022-06-23,2022-05-31,,USD
BBBY,Bed Bath & Beyond Inc,2022-06-28,2022-05-31,-0.27,USD
BBCP,Concrete Pumping Holdings Inc - Class A,2022-06-06,2022-03-31,0.02,USD
BBDC,Barings BDC Inc,2022-05-06,2022-03-31,0.23,USD
BBGI,Beasley Broadcast Group Inc - Class A,2022-05-02,2022-03-31,-0.2,USD
BBI,Brickell Biotech Inc,2022-05-11,2022-03-31,-0.06,USD
BBIO,BridgeBio Pharma Inc,2022-05-04,2022-03-31,-1.1,USD
BBQ,BBQ Holdings Inc,2022-05-17,2022-03-31,0.01,USD
BBRRF,BBRRF,2022-04-28,2022-03-31,,CAD
BBSI,Barrett Business Services Inc,2022-05-03,2022-03-31,-0.64,USD
BBTVF,BBTVF,2022-05-11,2022-03-31,,CAD
BBWI,Bath & Body Works Inc,2022-05-17,2022-03-31,,USD
BBWI,Bath & Body Works Inc,2022-05-17,2022-04-30,0.49,USD
BBXIA,BBXIA,2022-05-09,2022-03-31,,USD
BC,Brunswick Corp,2022-04-28,2022-03-31,2.32,USD
BCAB,BioAtla Inc,2022-05-04,2022-03-31,-0.67,USD
BCBP,BCB Bancorp Inc (NJ),2022-04-21,2022-03-31,0.5,USD
BCC,Boise Cascade Company,2022-05-04,2022-03-31,6.25,USD
BCDA,BioCardia Inc,2022-05-11,2022-03-31,-0.24,USD
BCE,BCE Inc,2022-05-05,2022-03-31,0.64,CAD
BCEI,BCEI,2022-05-02,2022-03-31,,USD
BCEKF,BCEKF,2022-04-20,2022-03-31,,USD
BCEL,Atreca Inc - Class A,2022-05-11,2022-03-31,-0.78,USD
BCLI,Brainstorm Cell Therapeutics Inc,2022-04-25,2022-03-31,-0.13,USD
BCML,BayCom Corp,2022-04-20,2022-03-31,0.45,USD
BCO,Brink`s Company,2022-04-26,2022-03-31,0.93,USD
BCOR,Blucora Inc,2022-05-03,2022-03-31,1.27,USD
BCOV,Brightcove Inc,2022-04-27,2022-03-31,0.03,USD
BCPC,Balchem Corp,2022-04-28,2022-03-31,0.82,USD
BCRHF,BCRHF,2022-04-27,2022-03-31,,USD
BCRX,Biocryst Pharmaceuticals Inc,2022-05-04,2022-03-31,-0.37,USD
BCSF,Bain Capital Specialty Finance Inc,2022-05-05,2022-03-31,0.34,USD
BCYC,Bicycle Therapeutics Plc,2022-05-04,2022-03-31,-0.68,USD
BDC,Belden Inc,2022-05-03,2022-03-31,1.08,USD
BDIMF,BDIMF,2022-05-03,2022-03-31,,USD
BDN,Brandywine Realty Trust,2022-04-20,2022-03-31,,USD
BDRBF,BDRBF,2022-05-05,2022-03-31,-0.03,USD
BDSI,Biodelivery Sciences International,2022-05-04,2022-03-31,0.07,USD
BDSX,Biodesix Inc,2022-05-09,2022-03-31,-0.42,USD
BDTX,Black Diamond Therapeutics Inc,2022-05-05,2022-03-31,-0.75,USD
BDX,Becton Dickinson And Company,2022-05-05,2022-03-31,2.98,USD
BE,Bloom Energy Corp - Class A,2022-05-05,2022-03-31,-0.1,USD
BEAM,Beam Therapeutics Inc,2022-05-09,2022-03-31,-1.11,USD
BECN,Beacon Roofing Supply Inc - Class A,2022-05-02,2022-03-31,0.51,USD
BEDU,Bright Scholar Education Holdings Ltd,2022-04-19,2022-02-28,,CNY
BEEM,Beam Global,2022-05-11,2022-03-31,-0.19,USD
BEKE,KE Holdings Inc,2022-05-17,2022-03-31,-0.06,CNY
BELFA,Bel Fuse Inc - Class A,2022-04-27,2022-03-31,,USD
BEN,Franklin Resources Inc,2022-05-03,2022-03-31,0.83,USD
BEPC,Brookfield Renewable Corporation - Class A - Class A (Sub Voting),2022-05-02,2022-03-31,,USD
BERY,Berry Global Group Inc,2022-05-05,2022-03-31,1.77,USD
BEST,BEST Inc,2022-06-06,2022-03-31,,CNY
BEVFF,BEVFF,2022-05-11,2022-03-31,,CAD
BFAM,Bright Horizons Family Solutions Inc,2022-05-03,2022-03-31,0.42,USD
BFC,Bank First Corp,2022-04-18,2022-03-31,1.39,USD
BFH,Bread Financial Holdings Inc,2022-04-28,2022-03-31,4.49,USD
BFIN,Bankfinancial Corp,2022-04-18,2022-03-31,0.1,USD
BFLY,Butterfly Network Inc - Class A,2022-05-05,2022-03-31,-0.26,USD
BFS,Saul Centers Inc,2022-05-04,2022-03-31,,USD
BFST,Business First Bancshares Inc,2022-04-20,2022-03-31,0.51,USD
BG,Bunge Ltd,2022-04-27,2022-03-31,2.68,USD
BGCP,BGC Partners Inc - Class A,2022-05-02,2022-03-31,0.21,USD
BGFV,Big 5 Sporting Goods Corp,2022-05-02,2022-03-31,0.37,USD
BGS,B&G Foods Inc,2022-05-09,2022-03-31,0.4,USD
BGSF,BGSF Inc,2022-05-04,2022-03-31,0.11,USD
BH,Biglari Holdings Inc - Class B,2022-05-05,2022-03-31,,USD
BHAT,Blue Hat Interactive Entertainment Technology,2022-05-03,2022-03-31,,USD
BHC,Bausch Health Companies Inc,2022-05-02,2022-03-31,1.26,USD
BHE,Benchmark Electronics Inc,2022-04-26,2022-03-31,0.34,USD
BHF,Brighthouse Financial Inc,2022-05-09,2022-03-31,3.42,USD
BHLB,Berkshire Hills Bancorp Inc,2022-04-20,2022-03-31,0.4,USD
BHR,Braemar Hotels & Resorts Inc,2022-05-04,2022-03-31,0.06,USD
BHVN,Biohaven Pharmaceutical Holding Company Ltd,2022-05-09,2022-03-31,-2.48,USD
BICX,BICX,2022-05-16,2022-03-31,,USD
BIDU,Baidu Inc,2022-05-16,2022-03-31,0.75,CNY
BIG,Big Lots Inc,2022-05-26,2022-04-30,1.13,USD
BIGC,BigCommerce Holdings Inc Series 1,2022-05-02,2022-03-31,-0.17,USD
BIIAF,BIIAF,2022-05-12,2022-03-31,,CAD
BIIB,Biogen Inc,2022-05-03,2022-03-31,4.33,USD
BILI,Bilibili Inc,2022-05-11,2022-03-31,-0.49,CNY
BILL,Bill.com Holdings Inc,2022-05-05,2022-03-31,-0.16,USD
BILZF,BILZF,2022-05-30,2022-03-31,,USD
BIMI,BIMI International Medical Inc,2022-04-18,2022-03-31,,USD
BIO,Bio-Rad Laboratories Inc - Class A,2022-04-27,2022-03-31,3.4,USD
BIOL,Biolase Inc,2022-05-11,2022-03-31,-0.03,USD
BIOQ,BIOQ,2022-04-19,2022-02-28,,USD
BIOX,Bioceres Crop Solutions Corp,2022-05-12,2022-03-31,-0.08,USD
BIOYF,BIOYF,2022-05-25,2022-03-31,,USD
BIP,Brookfield Infrastructure Partners L.P,2022-05-04,2022-03-31,0.14,USD
BIPC,Brookfield Infrastructure Corp - Class A (Subordinate Share),2022-05-04,2022-03-31,,USD
BIRDF,BIRDF,2022-05-09,2022-03-31,,USD
BIREF,BIREF,2022-05-11,2022-03-31,,USD
BIRMF,BIRMF,2022-05-17,2022-03-31,,USD
BITF,Bitfarms Ltd,2022-05-24,2022-03-31,,USD
BJ,BJ`s Wholesale Club Holdings Inc,2022-05-18,2022-04-30,0.7,USD
BK,Bank Of New York Mellon Corp,2022-04-18,2022-03-31,0.85,USD
BK,Bank Of New York Mellon Corp,2022-07-13,2022-06-30,,USD
BKBEF,BKBEF,2022-05-10,2022-03-31,,USD
BKCC,BlackRock Capital Investment Corp,2022-05-02,2022-03-31,0.08,USD
BKD,Brookdale Senior Living Inc,2022-05-04,2022-03-31,-0.4,USD
BKEP,Blueknight Energy Partners LP,2022-05-02,2022-03-31,,USD
BKH,Black Hills Corporation,2022-05-04,2022-03-31,1.57,USD
BKI,Black Knight Inc - Class A,2022-05-04,2022-03-31,0.6,USD
BKIRF,BKIRF,2022-05-12,2022-03-31,,USD
BKNG,Booking Holdings Inc,2022-05-04,2022-03-31,0.8,USD
BKR,Baker Hughes Co - Class A,2022-04-20,2022-03-31,0.2,USD
BKSC,Bank Of South Carolina Corp,2022-07-06,2022-06-30,,USD
BKTI,BK Technologies Corp,2022-05-11,2022-03-31,,USD
BKU,BankUnited Inc,2022-04-21,2022-03-31,0.82,USD
BKYI,Bio-Key International Inc,2022-05-12,2022-03-31,-0.22,USD
BL,BlackLine Inc,2022-05-05,2022-03-31,-0.08,USD
BLBD,Blue Bird Corp,2022-05-10,2022-03-31,-0.1,USD
BLCM,Bellicum Pharmaceuticals Inc,2022-05-16,2022-03-31,-0.67,USD
BLD,TopBuild Corp,2022-05-05,2022-03-31,2.76,USD
BLDE,Blade Air Mobility Inc - Class A,2022-05-16,2022-03-31,-0.19,USD
BLDP,Ballard Power Systems Inc,2022-05-02,2022-03-31,,USD
BLDR,Builders Firstsource Inc,2022-05-10,2022-03-31,1.98,USD
BLFS,Biolife Solutions Inc,2022-05-11,2022-03-31,-0.25,USD
BLI,Berkeley Lights Inc,2022-05-09,2022-03-31,-0.31,USD
BLIN,Bridgeline Digital Inc,2022-05-16,2022-03-31,-0.06,USD
BLK,Blackrock Inc,2022-07-12,2022-06-30,9.58,USD
BLKB,Blackbaud Inc,2022-04-26,2022-03-31,0.66,USD
BLKLF,BLKLF,2022-06-22,2022-04-30,,USD
BLL,Ball Corp,2022-05-05,2022-03-31,0.83,USD
BLMN,Bloomin Brands Inc,2022-04-29,2022-03-31,0.74,USD
BLNK,Blink Charging Company,2022-05-11,2022-03-31,-0.41,USD
BLPH,Bellerophon Therapeutics Inc,2022-05-09,2022-03-31,-0.54,USD
BLU,Bellus Health Inc,2022-05-09,2022-03-31,-0.18,USD
BLUE,Bluebird bio Inc,2022-05-03,2022-03-31,-1.39,USD
BLX,Banco Latinoamericano De Comercio Exterior SA - Class E,2022-05-03,2022-03-31,0.43,USD
BMBL,Bumble Inc - Class A,2022-05-10,2022-03-31,-0.03,USD
BMI,Badger Meter Inc,2022-04-19,2022-03-31,0.51,USD
BMMJ,BMMJ,2022-06-20,2022-04-30,,USD
BMO,Bank of Montreal,2022-05-24,2022-04-30,2.61,CAD
BMPAF,BMPAF,2022-05-09,2022-03-31,,USD
BMRC,Bank of Marin Bancorp,2022-04-25,2022-03-31,0.65,USD
BMRN,Biomarin Pharmaceutical Inc,2022-04-27,2022-03-31,0.17,USD
BMTC,BMTC,2022-04-20,2022-03-31,,USD
BMTX,BM Technologies Inc - Class A,2022-05-16,2022-03-31,0.08,USD
BMY,Bristol-Myers Squibb Company,2022-04-29,2022-03-31,1.92,USD
BNAUF,BNAUF,2022-05-04,2022-03-31,,USD
BNCC,BNCC,2022-04-27,2022-03-31,,USD
BNED,Barnes & Noble Education Inc,2022-06-27,2022-04-30,-0.17,USD
BNEFF,BNEFF,2022-05-10,2022-03-31,0.24,CAD
BNFT,Benefitfocus Inc,2022-05-02,2022-03-31,-0.1,USD
BNGO,Bionano Genomics Inc,2022-05-11,2022-03-31,-0.07,USD
BNL,Broadstone Net Lease Inc,2022-05-02,2022-03-31,0.15,USD
BNR,Burning Rock Biotech Ltd,2022-05-23,2022-03-31,-0.38,CNY
BNS,Bank Of Nova Scotia,2022-05-30,2022-04-30,1.6,CAD
BNTX,BioNTech SE,2022-05-09,2022-03-31,10.03,EUR
BNXAF,BNXAF,2022-05-24,2022-03-31,,USD
BOC,Boston Omaha Corp - Class A,2022-05-23,2022-03-31,-0.05,USD
BOH,Bank of Hawaii Corp,2022-04-25,2022-03-31,1.19,USD
BOKF,BOK Financial Corp,2022-04-27,2022-03-31,1.26,USD
BOLT,Bolt Biotherapeutics Inc,2022-05-11,2022-03-31,-0.73,USD
BOMN,BOMN,2022-05-23,2022-03-31,,USD
BOOM,DMC Global Inc,2022-04-20,2022-03-31,-0.28,USD
BOOT,Boot Barn Holdings Inc,2022-05-10,2022-03-31,1.27,USD
BOSC,B.O.S. Better Online Solutions,2022-05-25,2022-03-31,,USD
BOWFF,BOWFF,2022-05-09,2022-03-31,,CAD
BOX,Box Inc - Class A,2022-05-25,2022-04-30,0.25,USD
BPFH,BPFH,2022-04-20,2022-03-31,,USD
BPMC,Blueprint Medicines Corp,2022-04-27,2022-03-31,-1.9,USD
BPOP,Popular Inc,2022-04-26,2022-03-31,2.3,USD
BPRN,Bank of Princeton,2022-04-20,2022-03-31,0.81,USD
BPTH,Bio-Path Holdings Inc,2022-05-12,2022-03-31,-0.45,USD
BPY,BPY,2022-05-05,2022-03-31,,USD
BPYU,BPYU,2022-05-05,2022-03-31,,USD
BQ,Boqii Holding Ltd,2022-05-24,2022-03-31,-0.06,CNY
BR,Broadridge Financial Solutions Inc,2022-05-02,2022-03-31,1.87,USD
BRAG,Bragg Gaming Group Inc,2022-05-11,2022-03-31,,USD
BRBMF,BRBMF,2022-05-02,2022-03-31,,USD
BRBR,Bellring Brands Inc,2022-05-04,2022-03-31,0.18,USD
BRBS,Blue Ridge Bankshares Inc (VA),2022-04-27,2022-03-31,,USD
BRBW,BRBW,2022-04-18,2022-03-31,,USD
BRC,Brady Corp - Class A,2022-05-18,2022-04-30,0.8,USD
BRCN,Burcon Nutrascience Corp,2022-06-27,2022-03-31,,CAD
BREUF,BREUF,2022-05-09,2022-03-31,,CAD
BRFH,Barfresh Food Group Inc,2022-04-28,2022-03-31,-0.05,USD
BRG,Bluerock Residential Growth REIT Inc - Class A,2022-05-09,2022-03-31,-0.55,USD
BRGGF,BRGGF,2022-05-11,2022-03-31,,USD
BRKL,Brookline Bancorp Inc,2022-04-27,2022-03-31,0.31,USD
BRKR,Bruker Corp,2022-05-03,2022-03-31,0.42,USD
BRKS,BRKS,2022-05-09,2022-03-31,,USD
BRLGF,BRLGF,2022-05-23,2022-03-31,,USD
BRLXF,BRLXF,2022-05-11,2022-03-31,,USD
BRN,Barnwell Industries Inc,2022-05-10,2022-03-31,,USD
BRO,Brown & Brown Inc,2022-04-25,2022-03-31,0.75,USD
BRP,BRP Group Inc - Class A,2022-05-10,2022-03-31,0.52,USD
BRRE,BRRE,2022-06-13,2022-04-30,,USD
BRSP,BrightSpire Capital Inc - Class A,2022-05-03,2022-03-31,0.24,USD
BRT,BRT Apartments Corp,2022-05-04,2022-03-31,0.52,USD
BRX,Brixmor Property Group Inc,2022-05-02,2022-03-31,0.2,USD
BRY,Berry Corp,2022-05-04,2022-03-31,0.43,USD
BRYFF,BRYFF,2022-05-11,2022-03-31,,CAD
BSBK,Bogota Financial Corp,2022-05-02,2022-03-31,0.08,USD
BSET,Bassett Furniture Industries Inc,2022-06-29,2022-05-31,0.45,USD
BSIG,BrightSphere Investment Group Inc,2022-05-05,2022-03-31,0.43,USD
BSM,Black Stone Minerals L.P.,2022-05-02,2022-03-31,0.33,USD
BSQR,BSquare Corp,2022-05-11,2022-03-31,,USD
BSRR,Sierra Bancorp,2022-04-18,2022-03-31,0.6,USD
BSVN,Bank7 Corp,2022-04-26,2022-03-31,0.68,USD
BSX,Boston Scientific Corp,2022-04-27,2022-03-31,0.39,USD
BSY,Bentley Systems Inc - Class B,2022-05-09,2022-03-31,0.21,USD
BTAI,BioXcel Therapeutics Inc,2022-05-09,2022-03-31,-1.15,USD
BTBIF,BTBIF,2022-05-09,2022-03-31,,USD
BTCM,BIT Mining Ltd,2022-06-10,2022-03-31,,USD
BTCS,BTCS Inc,2022-05-11,2022-03-31,,USD
BTCY,Biotricity Inc,2022-06-13,2022-03-31,-0.11,USD
BTEGF,BTEGF,2022-04-28,2022-03-31,0.09,CAD
BTG,B2gold Corp,2022-05-03,2022-03-31,0.06,USD
BTN,Ballantyne Strong Inc,2022-05-04,2022-03-31,,USD
BTQNF,BTQNF,2022-04-26,2022-03-31,,CAD
BTRS,BTRS Holdings Inc - Class 1,2022-05-10,2022-03-31,-0.07,USD
BTTR,Better Choice Company Inc,2022-05-11,2022-03-31,,USD
BTU,Peabody Energy Corp New,2022-04-27,2022-03-31,2.13,USD
BURCA,BURCA,2022-04-25,2022-03-31,,USD
BUSE,First Busey Corp,2022-04-26,2022-03-31,0.52,USD
BV,BrightView Holdings Inc,2022-05-04,2022-03-31,0.16,USD
BVH,Bluegreen Vacations Holding Corporation - Class A,2022-05-09,2022-03-31,0.53,USD
BVS,Bioventus Inc - Class A,2022-05-10,2022-03-31,0.04,USD
